price,volume
12756.18,140450.1
12570.95,162159
12542.38,129134.7
12588.31,197088.8
12795.96,136857.9
12788.51,133975.4
12836.89,96181.9
12836.89,78631.45
13009.68,61081
12967.37,114350.3
12878.13,117884.5
12985.11,130958.9
13021.82,113165.5
13025.58,169725.9
12965.6,112889.8
12951.78,125211.6
13034.49,161208.2
13074.04,115270.9
13155.13,124082.3
13169.88,118501.4
13248.44,124485.2
13245.45,126332.9
13170.72,101181.5
13135.01,117601.7
13235.39,142964.6
13350.96,152923.2
13251.97,149016.2
13311.72,119499.4
13190.84,413145.6
13139.08,47704.9
13139.08,63555.55
13114.59,79406.2
13096.31,100147.6
12938.11,85919.9
13104.14,145734.7
13104.14,152890
13412.55,160045.3
13391.36,129609.8
13435.21,107541.3
13384.29,113063.8
13328.85,129516.1
13390.51,123060
13471.22,133164.9
13488.43,118897.7
13507.32,118456
13534.89,102269.5
13511.23,118536.3
13596.02,180750
13649.7,260814.1
13649.7,202550.3
13712.21,144286.6
13779.33,104424.6
13825.33,124462.3
13895.98,130299
13881.93,113571.8
13954.42,108197
13910.42,117195.5
13860.58,142546
14009.79,128416.7
13880.08,130398
13979.3,134389.1
13986.52,127538.6
13944.05,118507.4
13992.97,99857.4
13971.24,75085.6
14018.7,117165.6
13982.91,128275.2
13973.39,114792.3
13981.76,195667.2
13981.76,166040.1
14035.67,136412.9
13927.54,138543.6
13880.62,131390.7
14000.57,139843.9
13784.17,151968.8
13900.13,132570.6
14075.37,107009.5
14054.49,177154.5
14089.66,125915.9
14127.82,110808.5
14253.77,112099.6
14296.24,116512.8
14329.49,117080.7
14397.07,115631.7
14447.29,94880.3
14450.06,102094.1
14455.28,83906.7
14539.14,117392.9
14514.11,407768.2
14452.06,119636
14455.82,122166
14511.73,121216.8
14421.49,110455
14512.03,101422.6
14447.75,124836.9
14559.65,96030.5
14526.16,92677.1
14578.54,153706.2
14578.54,122551.5
14572.85,91396.9
14662.01,98420.1
14550.35,127133.8
14606.11,104745.5
14565.25,131248.6
14613.48,106677.8
14673.46,128579.8
14802.24,120436
14865.14,144573.1
14865.06,119565.2
14599.2,161682.1
14756.78,126314.8
14618.59,168013.7
14537.14,157715.9
14547.51,207202.4
14567.17,146891.9
14719.46,137322
14676.3,138020.9
14700.8,129604.6
14712.55,128911.4
14818.75,97055.3
14839.8,148246.3
14700.95,112619.4
14831.58,91165.1
14973.96,119891.3
14968.89,116156.3
15056.2,117230.7
15105.12,113509.7
15082.62,97844
15118.49,98980.1
15091.68,94281.3
15215.25,124592.3
15275.69,123380.2
15233.22,145064.6
15354.4,175753.2
15335.28,116424.3
15387.58,122966.8
15307.17,171846
15294.5,148778.8
15303.1,105655.4
15303.1,118169.2
15409.39,130683.1
15302.8,114020.6
15324.53,121141.5
15115.57,208815.1
15254.03,147977.4
15177.54,134262.4
14960.59,141400.9
15040.62,140397.3
15248.12,137382.9
15238.59,94245.1
15122.02,101612.6
14995.23,105772.9
15176.08,104486.1
15070.18,107432.8
15179.85,139252.1
15318.23,99214.4
15112.19,111382.2
14758.32,172631.9
14799.4,420075.2
14659.56,158667
14760.31,135941.9
14910.14,133231
15024.49,113648.9
14909.6,230001.2
14974.96,120572.4
14932.41,116606.8
14988.55,60998.3
14988.55,77781.2
15135.84,94564.1
15224.69,136823.8
15300.34,109265.9
15291.66,105045.3
15460.92,124953
15464.3,130140.3
15484.26,99433.7
15451.85,105972.9
15470.52,126237.9
15548.54,136270.5
15543.74,229264.1
15545.55,130819.3
15567.74,98694.9
15542.24,99320.2
15555.61,103259.6
15558.83,94881.2
15521.97,87239.2
15520.59,117552.2
15499.54,145124.1
15628.02,111044
15658.36,104838
15612.13,76845.6
15518.74,87730.4
15470.67,88428.7
15498.32,90990.2
15425.51,81179.6
15419.68,78060.7
15451.01,84791.3
15337.66,91029.4
15112.19,128340.1
15081.47,151616.1
15010.74,111655.1
15002.99,102344.3
14897.55,98341.5
14963.74,153487.2
15010.51,131855.2
14946.46,102820.9
14776.13,118606.3
14824.51,104623.5
14840.95,93171.5
14810.31,135850
14810.31,139188.2
14833.96,142526.3
14930.87,122148.9
14937.48,101007.6
14922.5,108414.2
15063.12,90662.5
15191.06,103197.3
15326.6,102087.2
15300.64,99758.2
15376.06,90895
15494.78,105735
15529.73,104479.8
15676.94,145404.8
15636.55,116281.2
15451.09,379652.5
15401.38,94919.7
15334.59,85428.3
15273.26,81886.1
15328.3,79053
15258.24,95662.1
15129.67,122324.6
15191.7,82455.2
15133.14,86094.2
14996.48,91298.8
15072.58,75101.6
14936.24,79619
14776.53,102691.3
14802.98,103191.7
15126.07,106544.8
15237.11,85725
15301.26,81424.6
15168.01,91440.4
15373.83,92847.6
15371.65,108489.8
15399.65,156661.2
15392.2,93465.4
15467.66,107029.8
15413.33,90628.7
15509.21,89240.5
15570.28,109898.6
15568.93,92761.4
15680.35,86600.5
15618.76,79166.4
15545.75,114052.7
15615.55,101828.7
15639.12,71196.9
15618.22,91891.2
15746.88,109203.2
15593.98,103855.7
15761.78,101996.2
15783.1,58855.3
15750.67,79259.5
15821.63,92452.3
15876.22,123855.8
15961.7,126457.3
15976.02,94858.8
15967.03,84568.2
15900.82,84348.3
16009.99,79002
16064.77,80997.6
16072.54,94041
16072.8,107454.3
16097.33,65728.9
16097.33,67457.05
16086.41,69185.2
16008.77,92587.5
15914.62,103912.2
15889.77,111176.8
15821.51,128078.5
16020.2,98262.3
16025.53,91807.8
15973.13,79419.9
15843.53,107169.6
15739.43,105874.2
15755.36,83179.2
15884.57,101472.6
15875.26,101487.4
16167.97,129621.9
16179.08,94979.8
16221.14,285189.6
16294.61,78929.8
16357.55,33641.5
16357.55,41899.9
16479.88,50158.3
16478.41,47227.2
16504.29,54223.7
16576.66,78763.2
16576.66,79863.91
16441.35,80964.6
16469.99,72770.3
16425.1,89378.2
16530.94,81273.9
16462.74,103262.5
16444.76,83990.5
16437.05,85190.8
16257.94,111677.3
16373.86,98606.5
16481.94,101132.1
16417.01,87372.4
16458.56,184970.5
16458.56,148267.8
16414.44,111565.1
16373.34,87469.4
16197.35,100544.4
15879.11,141447.8
15837.88,127535.4
15928.56,89113.1
15738.79,109588.4
15848.61,92095.1
15698.85,137092.4
15372.8,151048.7
15445.24,124106.5
15440.23,105125.9
15628.53,106979.7
15794.08,105782.5
15801.79,84108.6
15994.77,95928.3
15963.94,77305.5
16027.59,99466.7
16154.39,84064.8
16154.39,87658.84
16130.4,91252.9
16040.56,80564.7
16133.23,77717.9
16103.3,126582.6
16207.14,244576
16179.66,99469.2
16198.41,93984.6
16272.65,97644.1
16321.71,122107.8
16168.03,92760.1
16395.88,96119.3
16360.18,73975.3
16421.89,75901
16452.72,80685
16418.68,68208.5
16351.25,78150.8
16340.08,77898.5
16108.89,86164
16065.67,85660.8
16247.22,88926.6
16336.19,79144.4
16222.17,90113.9
16331.05,91530.7
16302.77,353669.9
16276.69,110620.6
16367.88,89111.4
16268.99,92767.1
16264.23,93647.4
16323.06,86374.5
16457.66,104513.7
16532.61,88007.1
16573,78119.4
16572.55,77219.6
16412.71,104354.2
16245.87,116540.7
16256.14,98511.4
16437.18,91546
16170.22,112550.2
16026.75,119552
16173.24,90023.7
16262.56,97851.3
16424.85,94648
16408.54,136195
16408.54,107850
16449.25,79505
16514.37,84827.3
16501.65,76825.8
16501.65,80344.2
16361.46,90631.9
16448.74,105514.2
16535.37,71235.4
16580.84,92971.5
16558.87,75627.4
16512.89,78909.8
16530.55,70329.3
16401.02,74336.2
16518.54,93866.1
16550.97,75615.3
16583.34,74981.3
16695.47,71553.7
16715.44,71336.2
16613.97,71969.1
16446.81,106617
16491.31,119326.8
16511.86,82184.3
16374.31,75148.7
16533.06,76728.9
16543.08,59245.9
16606.27,61336.4
16606.27,71103.8
16675.5,80871.2
16633.18,62480.3
16698.74,55495.9
16717.17,105185.7
16743.63,57562.2
16722.34,67828.7
16737.53,65565.6
16836.11,70459.9
16924.28,80529.1
16943.1,67126.9
16945.92,64556.5
16843.88,61863.4
16734.19,72557.2
16775.74,95223.4
16781.01,77899
16808.49,63534.7
16906.62,73723.4
16921.46,80221.3
16947.08,247346.6
16937.26,63635.9
16818.13,80223.6
16867.51,73922
16846.13,63652.8
16851.84,137692.1
16826.6,90364.3
16956.07,74051.9
16976.24,57838.1
17068.26,66795.1
17068.26,66795.1
17024.21,61478.7
16906.62,75245.3
16985.61,67120.2
16915.07,67510
16943.81,60599.4
17055.42,60569.7
17060.68,101734.9
17138.2,111503
16976.81,99238.7
17100.18,112530.4
17051.73,67590.3
17113.54,77958.7
17086.63,73444.9
17083.8,66387.7
16960.57,67289.4
16982.59,66187.3
16912.11,75984
16880.36,77746.4
16563.3,101667.9
16493.37,84856
16569.28,76255.9
16429.47,76627.5
16443.34,78599.7
16368.27,80426.8
16553.93,82415.2
16569.98,65558.6
16560.54,62768.2
16651.8,66015.4
16713.58,62370.8
16662.91,109183.2
16838.74,75671.5
16919.59,67221.3
16979.13,61963.2
17039.49,65160.6
17001.22,64332.5
17076.87,57398.7
17106.7,50706.9
17122.01,61688.3
17079.57,51861
17098.45,81501.8
17098.45,73160.09
17067.56,64818.4
17078.28,62765
17069.58,68119.6
17137.36,76630.6
17111.42,65641.7
17013.87,69032.7
17068.71,76775.9
17049,63652.2
16987.51,82825
17031.14,71737.5
17131.97,73197.4
17156.85,87805.1
17265.99,85304.1
17279.74,349622.8
17172.68,74299.1
17055.87,77090.9
17210.06,80525.2
16945.8,93516.6
17113.15,74665.8
17071.22,70220.5
17042.9,102290.7
16804.71,104236.1
16801.05,75492.8
17009.69,87939.9
16991.91,65544.7
16719.39,79418.4
16994.22,106928.7
16659.25,93214.1
16544.1,136369
16321.07,107830.9
16315.19,110405.3
16141.74,160384.2
16117.24,131669.8
16380.41,137912.5
16399.67,94324.6
16614.81,105114.9
16461.32,92054
16677.9,99423.3
16805.41,90395.2
16817.94,72581.1
17005.75,83866.4
16974.31,76447.9
17195.42,80181.9
17390.52,121608.6
17366.24,80028.4
17383.84,81388.1
17484.53,76035
17554.47,70669.9
17573.93,82859.1
17613.74,71431.6
17614.9,52876.6
17612.2,75975.3
17652.79,80543.4
17634.74,72848.6
17647.75,70332.2
17687.82,87416.2
17685.73,73780.3
17719,77743.6
17810.06,140943.8
17817.9,85505.3
17814.94,88188.5
17827.75,67447.6
17827.75,73958.41
17828.24,80469.2
17776.8,86391.9
17879.55,81968.4
17912.62,99401
17900.1,76266.8
17958.79,79105.8
17852.48,88681.1
17801.2,100401.1
17533.15,115101.9
17596.34,90104.8
17280.83,121953.8
17180.84,114050.4
17068.87,116647.1
17356.87,118220.4
17778.15,123977.1
17804.8,343694.5
17959.44,98467.3
18024.17,82885.8
18030.21,42865.7
18030.21,47715.85
18053.71,52566
18038.23,53866.6
17983.07,47485.5
17823.07,82836.2
17823.07,79554.66
17832.99,76273.1
17501.65,116161.3
17371.64,101870.5
17584.52,91026.6
17907.87,114888.4
17737.37,93391.9
17640.84,92498
17613.68,99355
17427.09,109180.5
17320.71,94515.5
17511.57,140475.9
17511.57,130040.2
17515.23,119604.5
17554.28,95531
17813.98,111976.3
17672.6,97113.7
17678.7,87221.8
17387.21,135937.8
17191.37,115982.6
17416.85,111691.7
17164.95,168557
17361.04,108085.5
17666.4,112860.1
17673.02,102555.2
17884.88,79893.9
17824.29,93610
17729.21,81586.3
17868.76,89933
17862.14,89894.4
17972.38,117155.8
18019.35,85231.6
18019.35,91996.25
18047.58,98760.9
18029.85,75086.6
17985.77,79131.4
18140.44,111386.4
18116.84,83669.5
18209.19,79312.9
18224.57,80483.1
18214.42,81500.6
18132.7,101113.3
18288.63,89794.1
18203.37,83832.8
18096.9,80903.8
18135.72,75841.1
17856.78,113353.1
17995.72,85824.8
17662.94,120445.5
17635.39,102121.9
17895.22,111552
17749.31,113628.8
17977.42,101762.3
17849.08,82560.6
18076.19,130948.4
17959.03,107824.5
18127.65,334245.2
18116.04,98029.2
18011.14,87194.4
17718.54,106593.8
17678.23,117742
17712.66,103221.5
17976.31,104038.7
17776.12,119467.8
17698.18,103363.8
17763.24,87372
17763.24,94109.75
17880.85,100847.5
17875.42,72145.1
17902.51,76821.1
17958.73,86735.6
18057.65,116409.9
17977.04,120087
18036.7,82827.5
18112.61,113613.9
18105.77,89516
17826.3,138864.1
18034.93,103163.4
17949.59,95175.6
18038.27,91256.3
18058.69,100244.9
18080.14,119130.8
18037.97,121110.4
18110.14,124931
18035.53,102076.8
17840.52,129211.4
18024.06,91702
18070.4,86013.1
17928.2,95336.4
17841.98,100433.9
17924.06,80924.9
18191.11,94958.3
18105.17,86054.9
18068.23,89273.6
18060.49,85179.8
18252.24,91581.8
18272.56,108216.1
18298.88,79079.5
18312.39,87200.4
18285.4,80186.2
18285.74,84266.2
18232.02,78885.1
18232.02,94163.41
18041.54,109441.7
18162.99,96398.2
18126.12,67515
18010.68,139806.5
18040.37,85643.4
18011.94,77551.7
18076.27,73118.3
17905.58,93468.7
17849.46,89139.4
17766.55,86298.3
17764.04,90552.9
18000.4,96983.8
18039.37,89486.6
17898.84,83764.9
17791.17,91922.6
17904.48,77506.4
17935.74,92407.3
18115.84,94459.5
18015.95,258302.3
18119.78,77779.7
18144.07,75971.9
17966.07,104979.5
17890.36,78993.2
17946.68,158115.8
17596.35,116337.4
17619.51,126464.4
17757.91,87006.6
17730.11,83099.4
17730.11,86614.84
17683.58,90130.3
17776.91,105838.3
17515.42,69825.6
17548.62,100524.1
17760.41,85798.2
17977.68,86381.6
18053.58,76744.8
18050.17,80455.7
18120.25,85029.4
18086.45,106512.7
18100.41,75056.7
17919.29,100172.1
17851.04,112374.8
17731.92,88602.3
17568.53,103471.4
17440.59,117864.4
17630.27,103451.1
17751.39,93143.7
17745.98,76646.1
17689.86,106116.1
17598.2,87880
17550.69,99063.7
17540.47,102446.9
17419.75,96168
17373.38,81801.2
17615.17,92426.4
17402.84,103011.4
17402.51,120400
17408.25,88548.3
17477.4,82118.1
17545.18,73377.6
17511.34,79897.1
17348.73,104717.3
16990.69,128535
16459.75,225172.2
15871.35,293917
15666.44,213216.1
16285.51,208424.5
16654.77,171979.9
16643.01,131789.1
16528.03,141435.2
16058.35,171388.2
16351.38,133482.7
16374.76,109730
16102.38,127266.4
16102.38,125568.6
16492.68,123870.8
16253.57,118787.8
16330.4,122691.3
16433.09,104630.1
16370.96,92662.4
16599.85,93051.1
16739.95,99623.1
16674.74,129602
16384.58,341706.1
16510.19,90728.5
16330.47,119009.7
16279.89,86032.2
16201.32,122217.7
16314.67,130786.7
16001.89,139927.7
16049.13,121158.1
16284.7,145744.8
16272.01,111417
16472.37,136887.9
16776.43,127657.4
16790.19,120007.2
16912.29,115692.2
17050.75,100733.7
17084.49,103732
17131.86,72501.1
17081.89,99396.8
16924.75,120111
17141.75,122955.8
17215.97,145876.8
17230.54,118433.7
17217.11,106671
17168.61,107102
17489.16,152420.6
17646.7,158086.6
17623.05,116658.1
17581.43,115182.8
17779.52,115625.8
17755.8,90301.3
17663.54,149246.3
17828.76,100841.5
17918.15,92285.2
17867.58,99893.5
17863.43,98908.9
17910.33,107451.6
17730.48,121207
17758.21,108643
17702.22,95226.9
17448.07,113658.9
17245.24,134641
17483.01,137592.2
17489.5,167191.8
17737.16,106811.9
17732.75,114633.1
17823.81,153141.9
17792.68,134675.4
17812.19,127172.4
17813.39,82539
17813.39,64679.1
17798.49,46819.2
17719.92,155559.4
17888.35,103877
17729.68,102859.5
17477.67,126987.4
17847.63,137645.8
17730.51,99671.2
17568,113716.4
17492.3,122016.9
17574.75,107308.2
17265.21,134509.8
17368.5,142538.4
17524.91,123427.2
17749.09,123788.4
17495.84,115776.3
17128.55,344564.8
17251.62,114909.1
17417.27,91571.7
17602.61,92819.6
17552.17,40346.5
17552.17,50056.2
17528.27,59765.9
17720.98,69856.6
17603.87,59761
17425.03,93694.5
17425.03,120875
17148.94,148055.5
17158.66,105746.6
16906.51,120252.2
16514.1,176242.8
16346.45,141847.9
16398.57,127794.6
16516.22,117479.9
16151.41,153525.1
16379.05,158825.2
15988.08,239215
15988.08,191788.5
16016.02,144362.1
15766.74,191867.6
15882.68,145135.4
16093.51,145854.9
15885.22,123248
16167.23,118211.9
15944.46,138347.4
16069.64,130122.5
16466.3,217940.4
16449.18,114454.1
16153.54,126211.5
16336.66,141866.1
16416.58,131489.5
16204.97,139012.4
16027.05,165875
16014.38,127739.7
15914.74,122288.3
15660.18,172067.6
15973.84,132550.8
15973.84,137290.8
16196.41,142030.8
16453.83,124084.9
16413.43,104951.3
16391.99,134344.3
16620.66,102238.5
16431.78,98167.3
16484.99,93621.5
16697.29,94121.3
16639.97,98482.7
16516.5,126217.6
16865.08,105053.6
16899.32,104470.7
16943.9,91113.4
17006.77,106910.1
17073.95,100291.9
16964.1,108381.3
17000.36,116694.4
16995.13,117568.1
17213.31,123430.8
17229.13,96347.6
17251.53,92828.5
17325.76,118709.8
17481.49,117988.3
17602.3,321227.1
17623.87,84406.4
17582.57,95450.3
17502.59,84235.8
17515.73,84099.7
17515.73,77280.3
17535.39,70460.9
17633.11,86161.2
17716.66,79329.5
17685.09,102597.4
17792.75,104893.4
17737,85227.1
17603.32,115225.8
17716.05,99410.4
17541.96,90115.6
17576.96,79991
17556.41,107095.3
17721.25,81015.1
17908.28,91710.4
17926.43,84513.6
17897.46,118161.9
18004.16,89394
18053.6,89821.7
18096.27,100207.8
17982.52,102715.4
18003.75,134118.4
17977.24,83767.8
17990.32,92565.9
18041.55,109091.3
17830.76,100920.4
17773.64,136672.5
17891.16,80100
17750.91,97064.8
17651.26,95018.8
17660.71,81533.3
17740.63,80024.2
17705.91,85591
17928.35,75793
17711.12,87388.1
17720.5,88564.9
17535.32,86647.8
17710.71,88439
17529.98,103255.4
17526.62,79115.8
17435.4,95531.6
17500.94,111997.7
17492.93,87791.5
17706.05,86476.2
17851.51,79182
17828.29,68937.6
17873.22,73192.3
17873.22,110290.6
17787.2,147388.9
17789.67,78529
17838.56,75559.8
17807.06,82279.1
17920.33,71870.5
17938.28,78749.1
18005.05,71255.7
17985.19,69686.1
17865.34,90541
17732.48,101687.9
17674.82,93741.3
17640.17,94128.2
17733.1,91949.3
17675.16,248683.4
17804.87,99383.8
17829.73,85140.2
17780.83,89435.2
18011.07,98106.6
17400.75,239001.1
17140.24,138739.4
17409.72,112190
17694.68,106375.6
17929.99,133029.4
17949.37,82158.3
17949.37,92914.65
17840.62,103671
17918.62,93002.7
17895.88,81574.9
18146.74,93462
18226.93,80882
18347.67,90213.4
18372.12,80917.5
18506.41,87053.5
18516.55,123686
18533.05,75539.8
18559.01,85840.8
18595.03,93233.3
18517.23,86803
18570.85,87706.6
18493.06,76807.5
18473.75,85368.4
18472.17,111368.1
18456.35,85748.8
18432.24,111551
18404.51,83473
18313.77,89682.8
18355,78553.9
18352.05,64502.1
18543.53,92420.5
18529.29,71807.6
18533.05,60091
18495.66,62778.1
18613.52,71473.1
18576.47,61582.7
18636.05,62353.9
18552.02,67565.4
18573.94,71001.4
18597.7,70743.8
18552.57,93166.7
18529.42,73454.2
18547.3,73988.1
18481.48,72267.4
18448.41,64480.4
18395.4,78727.3
18502.99,64482
18454.3,68916.1
18400.88,98253
18419.3,74784.3
18491.96,74352.9
18491.96,79032.2
18538.12,83711.5
18526.14,67570
18479.91,79063.2
18085.45,120672.7
18325.07,103256.9
18066.75,102831
18034.77,103364.1
18212.48,99564.3
18123.8,278535
18120.17,78089
18129.96,72454.6
18293.7,94101.7
18392.46,73029.4
18261.45,87179.2
18094.83,95512.5
18228.3,84127.4
18339.24,97654.3
18143.45,95882.3
18308.15,135473.9
18253.85,68516.6
18168.45,79705.8
18281.03,76187
18268.5,78655.6
18240.49,82681.3
18329.04,72106.8
18128.66,88614.1
18144.2,72231.5
18098.94,83156.7
18138.38,87051.7
18086.4,75964.3
18161.94,74800.3
18202.62,88043
18162.35,88833.9
18145.71,117821
18223.03,88549
18169.27,83193.2
18199.33,86335.9
18169.68,83534.2
18161.19,107846.1
18142.42,110083
18037.1,101279.5
17959.64,88608.5
17930.67,77856.6
17888.28,97757.5
18259.6,93450.5
18332.74,79824.2
18589.69,173105.9
18807.88,164388.1
18847.66,107298.2
18868.69,112252.2
18923.06,100659.3
18868.14,87315
18903.82,89936.1
18867.93,109880.7
18956.69,80520.7
19023.87,85308.3
19083.18,77879.4
19083.18,61884.4
19152.14,45889.4
19097.9,88461.3
19121.6,81510.7
19123.58,164573.9
19191.93,108803.1
19170.42,84921.8
19216.24,317801
19251.78,284956.6
19549.62,385199.8
19614.81,324570.9
19756.85,334467
19796.43,333658.4
19911.21,388415.7
19792.53,408432.8
19852.24,357349.6
19843.41,573469.8
19883.06,302308.5
19974.62,284080.2
19941.96,256639.2
19918.88,258294.5
19933.81,158263.8
19933.81,158402.2
19945.04,158540.5
19833.68,188346.5
19819.78,172038.8
