price,volume
2063.36,334631
2043.94,482596
2043.94,642334
2012.66,802072
2016.71,619260
1990.26,734820
1943.09,860517
1922.03,800798
1923.67,775646
1938.68,759189
1890.28,874565
1921.84,920305
1880.33,1194942
1880.33,1035650
1881.33,876359
1859.33,1078051
1868.99,853633
1906.9,809147
1877.08,760931
1903.63,695956
1882.95,801306
1893.36,820296
1940.24,1218351
1939.38,714148
1903.03,788015
1912.53,893685
1915.45,865531
1880.05,866331
1853.44,1012893
1852.21,847335
1851.86,765063
1829.08,959312
1864.78,803669
1864.78,822300
1895.58,840931
1926.82,818658
1917.83,729872
1917.78,862747
1945.5,663513
1921.27,626779
1929.8,662291
1951.7,590047
1948.05,669969
1932.23,849487
1978.35,742687
1986.45,680819
1993.4,667829
1999.99,782584
2001.76,654455
1979.26,699806
1989.26,608081
1989.57,665444
2022.19,641712
2019.64,546841
2015.93,529503
2027.22,617671
2040.59,661763
2049.58,1743158
2051.6,535577
2049.8,555485
2036.71,542134
2035.94,600131
2035.94,530379
2037.05,460627
2055.01,571883
2063.95,511410
2059.74,636510
2072.78,655021
2066.13,532705
2045.17,666163
2066.66,581198
2041.91,618277
2047.6,534860
2041.99,586554
2061.72,590857
2082.42,630914
2082.78,563108
2080.73,693554
2094.34,547244
2100.8,590323
2102.4,604654
2091.48,651246
2091.58,705983
2087.79,544779
2091.7,598555
2095.15,672757
2075.81,689220
2065.3,887327
2081.43,604121
2063.37,635557
2051.12,626804
2050.63,596257
2057.14,588441
2058.69,557448
2084.39,520435
2064.46,580139
2064.11,588564
2046.61,567482
2066.66,567330
2047.21,686681
2047.63,558156
2040.04,589913
2052.32,697842
2048.04,524841
2076.06,557588
2090.54,561669
2090.1,474138
2099.06,508493
2099.06,706476
2096.96,904459
2099.33,556851
2105.26,628062
2099.13,568033
2109.41,532939
2112.13,536131
2119.12,496867
2115.48,482643
2096.07,552199
2079.06,564040
2075.32,576788
2071.5,575938
2077.99,552019
2071.22,1301351
2083.25,598150
2088.9,537088
2085.45,519438
2113.32,525308
2037.41,1403897
2000.54,882683
2036.09,718967
2070.77,691858
2098.86,892556
2102.95,551736
2102.95,601221
2088.55,650706
2099.73,649649
2097.9,546432
2129.9,597242
2137.16,514370
2152.14,599252
2152.43,514541
2163.75,530310
2161.74,643101
2166.89,478404
2163.78,516605
2173.02,500205
2165.17,559292
2175.03,525935
2168.48,511374
2169.18,537572
2166.58,661630
2170.06,564543
2173.6,787086
2170.84,543777
2157.03,619382
2163.79,542285
2164.25,492388
2182.87,569849
2180.89,486958
2181.74,427986
2175.49,439573
2185.79,464458
2184.05,432156
2190.15,441305
2178.15,484439
2182.22,499856
2187.02,510514
2183.87,580186
2182.64,463033
2186.9,466736
2175.44,472264
2172.47,459398
2169.04,494425
2180.38,434407
2176.12,470170
2170.95,659162
2170.86,507264
2179.98,491982
2179.98,530585
2186.48,569188
2186.16,511720
2181.3,530082
2127.81,733227
2159.04,678673
2127.02,671922
2125.77,613057
2147.26,582039
2139.16,1474359
2139.12,513135
2139.76,484990
2163.12,584045
2177.18,521694
2164.69,520708
2146.1,517726
2159.93,534092
2171.37,558057
2151.13,616762
2168.27,809085
2161.2,514417
2150.49,562930
2159.73,599657
2160.77,517703
2153.74,620211
2163.66,452832
2136.73,576873
2139.18,458983
2132.55,561305
2132.98,548993
2126.5,479259
2139.6,475279
2144.29,544371
2141.34,571361
2141.16,654860
2151.33,523564
2143.16,530792
2139.43,562087
2133.04,614708
2126.41,641367
2126.15,673263
2111.72,712604
2097.94,641501
2088.66,593008
2085.18,624672
2131.52,608621
2139.56,556634
2163.26,992770
2167.48,997868
2164.45,734601
2164.2,798242
2180.39,683976
2176.94,569327
2187.12,569018
2181.9,670518
2198.18,571010
2202.94,593601
2204.72,523778
2204.72,392876
2213.35,261974
2201.72,562045
2204.66,578283
2198.81,1055352
2191.08,742047
2191.95,587431
2204.71,2353018
2212.23,2170130
2241.35,2734847
2246.19,2436820
2259.53,2200678
2256.96,2358393
2271.72,2311255
2253.28,2660459
2262.03,2428153
2258.07,3710588
2262.53,1855781
2270.76,1797798
2265.18,1585087
2260.96,1713661
2263.79,1082067
2263.79,1086520
2268.88,1090974
2249.92,1343528
2249.26,1264830
2238.83,1580595
2238.83,1949771
